Date,Open,High,Low,Close,Volume,Market Cap
2018-07-23,0.009801,0.009943,0.008088,0.008344,80443.0,
2018-07-24,0.008342,0.008882,0.003978,0.004558,56725.0,
2018-07-25,0.004567,0.005806,0.003822,0.004729,110424.0,
2018-07-26,0.004725,0.00701,0.004725,0.006961,121351.0,
2018-07-27,0.006958,0.011192,0.006943,0.011192,236726.0,
2018-07-28,0.011156,0.014101,0.009034,0.01167,300223.0,
2018-07-29,0.011678,0.014631,0.011677,0.013118,298431.0,
2018-07-30,0.013119,0.019244,0.01257,0.016088,474056.0,
2018-07-31,0.01609,0.017645,0.013494,0.016325,438363.0,
2018-08-01,0.016303,0.016351,0.012409,0.012456,234716.0,
2018-08-02,0.012462,0.01473,0.009013,0.010371,121854.0,
2018-08-03,0.010377,0.010377,0.008803,0.009469,136971.0,
2018-08-04,0.009432,0.010165,0.009202,0.009798,120596.0,
2018-08-05,0.009798,0.009876,0.008737,0.009098,91014.0,
2018-08-06,0.009106,0.009253,0.008581,0.008634,84687.0,
2018-08-07,0.008632,0.009188,0.00735,0.007419,68201.0,
2018-08-08,0.007412,0.007619,0.004628,0.007394,60949.0,
2018-08-09,0.007405,0.007466,0.006425,0.007036,91749.0,
2018-08-10,0.007028,0.007721,0.006851,0.006941,108775.0,
2018-08-11,0.006944,0.007544,0.006328,0.007139,117356.0,
2018-08-12,0.007109,0.00736,0.006484,0.006489,136281.0,
2018-08-13,0.0065,0.007158,0.005774,0.005786,105960.0,
2018-08-14,0.005786,0.006101,0.005257,0.006046,110450.0,
2018-08-15,0.006084,0.006207,0.004692,0.005497,127947.0,
2018-08-16,0.0055,0.006024,0.00523,0.00572,122285.0,
2018-08-17,0.005728,0.007518,0.005214,0.007185,194767.0,
2018-08-18,0.007211,0.007294,0.005403,0.006766,187474.0,
2018-08-19,0.006771,0.006998,0.00585,0.006827,180231.0,
2018-08-20,0.006826,0.006907,0.006189,0.006248,157900.0,
2018-08-21,0.006221,0.006495,0.005233,0.005636,132363.0,
2018-08-22,0.005635,0.00593,0.004993,0.005092,101344.0,
2018-08-23,0.005102,0.005467,0.004943,0.005132,112698.0,
2018-08-24,0.005134,0.005556,0.005005,0.005452,110895.0,
2018-08-25,0.005444,0.006039,0.003411,0.005442,106944.0,
2018-08-26,0.005445,0.005483,0.004306,0.004927,97070.0,
2018-08-27,0.004934,0.005498,0.004706,0.004849,102050.0,
2018-08-28,0.004865,0.005272,0.003626,0.005256,88898.0,
2018-08-29,0.005255,0.005262,0.004427,0.004628,76699.0,
2018-08-30,0.00463,0.005118,0.003793,0.004531,64301.0,
2018-08-31,0.004533,0.005119,0.003905,0.004596,63345.0,
2018-09-01,0.004595,0.005297,0.004127,0.005149,70958.0,
2018-09-02,0.00515,0.00526,0.004365,0.005046,81236.0,
2018-09-03,0.005048,0.005352,0.004554,0.005305,87712.0,
2018-09-04,0.005306,0.005344,0.00481,0.004844,89970.0,
2018-09-05,0.004842,0.005216,0.004005,0.004232,76809.0,
2018-09-06,0.004233,0.004233,0.00396,0.004078,74042.0,
2018-09-07,0.004083,0.004281,0.003462,0.003848,72882.0,
2018-09-08,0.003849,0.003951,0.003429,0.003509,62848.0,
2018-09-09,0.003497,0.003742,0.003429,0.003596,65809.0,
2018-09-10,0.003597,0.003839,0.003547,0.003741,73904.0,
2018-09-11,0.003747,0.003897,0.003075,0.003719,78933.0,
2018-09-12,0.003719,0.00401,0.003492,0.003972,92743.0,
2018-09-13,0.003976,0.004308,0.003962,0.004236,95363.0,
2018-09-14,0.004222,0.004428,0.003967,0.004113,85828.0,
2018-09-15,0.004107,0.004344,0.004063,0.004261,91452.0,
2018-09-16,0.004264,0.004322,0.003953,0.004237,77180.0,
2018-09-17,0.004234,0.004297,0.003659,0.003758,60704.0,
2018-09-18,0.003757,0.003972,0.003158,0.00379,63192.0,
2018-09-19,0.003785,0.003833,0.003397,0.003714,75798.0,
2018-09-20,0.003713,0.003913,0.003445,0.003908,75610.0,
2018-09-21,0.003908,0.00407,0.003468,0.00407,83839.0,
2018-09-22,0.004082,0.004149,0.003814,0.003976,71590.0,
2018-09-23,0.003983,0.004468,0.003634,0.004461,74599.0,
2018-09-24,0.004468,0.004689,0.004034,0.004489,77143.0,
2018-09-25,0.00449,0.004929,0.004263,0.004929,109530.0,
2018-09-26,0.004936,0.004936,0.00428,0.004299,111443.0,
2018-09-27,0.004298,0.005104,0.004146,0.005034,126523.0,
2018-09-28,0.005037,0.005506,0.004552,0.005047,145023.0,
2018-09-29,0.005034,0.005565,0.00432,0.00511,143781.0,
2018-09-30,0.005196,0.005481,0.004391,0.005113,75187.0,
2018-10-01,0.00539,0.006598,0.00498,0.006028,162284.0,
2018-10-02,0.005499,0.006437,0.004983,0.005766,188987.0,
2018-10-03,0.00574,0.006179,0.004497,0.005982,127358.0,
2018-10-04,0.005982,0.006706,0.004479,0.006428,161306.0,
2018-10-05,0.006428,0.00694,0.005187,0.006893,215325.0,
2018-10-06,0.006896,0.006903,0.005215,0.006668,228952.0,
2018-10-07,0.00672,0.006747,0.004322,0.006285,197182.0,
2018-10-08,0.006287,0.006334,0.004097,0.005181,173999.0,
2018-10-09,0.005208,0.005274,0.004903,0.004934,143469.0,
2018-10-10,0.004936,0.004977,0.004319,0.004881,146545.0,
2018-10-11,0.0049,0.0049,0.003688,0.004051,105526.0,
2018-10-12,0.004022,0.00407,0.003507,0.003712,112451.0,
2018-10-13,0.003709,0.003759,0.00366,0.003711,102998.0,
2018-10-14,0.003719,0.005599,0.003651,0.004451,124293.0,
2018-10-15,0.004474,0.004601,0.003925,0.004003,119922.0,
2018-10-16,0.004027,0.004178,0.003866,0.003896,121842.0,
2018-10-17,0.003904,0.004842,0.003883,0.004176,141160.0,
2018-10-18,0.00417,0.005453,0.003119,0.004525,169045.0,
2018-10-19,0.004511,0.004576,0.003541,0.003896,134484.0,
2018-10-20,0.003876,0.004038,0.003221,0.004019,136331.0,
2018-10-21,0.004021,0.00406,0.00305,0.003489,101319.0,
2018-10-22,0.003458,0.004107,0.003351,0.003822,120997.0,
2018-10-23,0.003787,0.004091,0.003516,0.003974,160066.0,
2018-10-24,0.003988,0.004007,0.003514,0.003963,163646.0,
2018-10-25,0.003963,0.004015,0.00356,0.003831,158062.0,
2018-10-26,0.003847,0.004377,0.003628,0.003853,134906.0,
2018-10-27,0.003852,0.004528,0.003693,0.004254,110277.0,
2018-10-28,0.004254,0.004264,0.003508,0.003727,115240.0,
2018-10-29,0.003724,0.004432,0.00348,0.003854,148033.0,
2018-10-30,0.003858,0.004246,0.003359,0.003928,137747.0,
2018-10-31,0.003987,0.004195,0.003051,0.003701,132746.0,
2018-11-01,0.003698,0.004253,0.002883,0.004152,127403.0,
2018-11-02,0.004152,0.004153,0.002994,0.004024,125500.0,
2018-11-03,0.004024,0.004078,0.002927,0.00356,27218.0,
2018-11-04,0.003874,0.004072,0.002965,0.003193,52338.0,
2018-11-05,0.003122,0.004041,0.003081,0.00385,62065.0,
2018-11-06,0.003849,0.004028,0.00355,0.003616,129545.0,
2018-11-07,0.00362,0.004055,0.003103,0.003419,137420.0,
2018-11-08,0.003417,0.003756,0.002269,0.003187,108476.0,
2018-11-09,0.003186,0.003577,0.002347,0.003373,61441.0,
2018-11-10,0.00337,0.003466,0.002538,0.003191,40916.0,
2018-11-11,0.003187,0.003374,0.00298,0.003077,75347.0,
2018-11-12,0.003074,0.003089,0.002365,0.002369,48604.0,
2018-11-13,0.002366,0.003017,0.0021,0.002459,42248.0,
2018-11-14,0.002463,0.002476,0.00192,0.001951,38766.0,
2018-11-15,0.001959,0.002574,0.001732,0.002457,45645.0,
