Date,Open,High,Low,Close,Volume,Market Cap
2018-04-02,0.012776,0.015515,0.012776,0.015515,93524.0,
2018-04-03,0.015526,0.018866,0.013496,0.015467,76667.0,12373200.0
2018-04-04,0.015457,0.015488,0.010107,0.011106,38821.0,8885120.0
2018-04-05,0.011796,0.011796,0.00645,0.008934,28127.0,7147368.0
2018-04-06,0.00889,0.009647,0.007483,0.007996,15358.0,6397168.0
2018-04-07,0.008005,0.008791,0.007211,0.008133,10239.0,6506536.0
2018-04-08,0.008143,0.011851,0.007361,0.008229,63040.0,6583032.0
2018-04-09,0.008348,0.008891,0.006859,0.007422,23626.0,5937280.0
2018-04-10,0.007429,0.008955,0.006283,0.007245,29370.0,5795632.0
2018-04-11,0.007252,0.010076,0.006992,0.008305,19282.0,6644232.0
2018-04-12,0.008285,0.013498,0.007435,0.010202,29127.0,8161360.0
2018-04-13,0.010215,0.014414,0.008831,0.012729,22010.0,10183200.0
2018-04-14,0.012369,0.017422,0.011988,0.013854,42210.0,11083600.0
2018-04-15,0.013867,0.022132,0.012631,0.014786,116939.0,11828720.0
2018-04-16,0.01478,0.016377,0.012288,0.013827,25950.0,11062000.0
2018-04-17,0.013834,0.014463,0.012047,0.012424,22461.0,9939120.0
2018-04-18,0.012435,0.014175,0.012292,0.013256,22019.0,10604800.0
2018-04-19,0.013266,0.014333,0.012684,0.014255,10789.0,11404240.0
2018-04-20,0.01431,0.014931,0.010598,0.012975,38057.0,10379680.0
2018-04-21,0.012979,0.013755,0.011785,0.013066,13121.0,10453040.0
2018-04-22,0.013066,0.014349,0.010829,0.012378,13684.0,9902480.0
2018-04-23,0.012353,0.013679,0.011087,0.012853,12553.0,10282640.0
2018-04-24,0.012864,0.013238,0.011581,0.01241,21386.0,9928000.0
2018-04-25,0.012328,0.013153,0.010844,0.01226,14290.0,9808160.0
2018-04-26,0.012362,0.012373,0.011135,0.012213,4170.0,9770320.0
2018-04-27,0.01223,0.012462,0.010889,0.011963,12785.0,9570480.0
2018-04-28,0.011924,0.012987,0.011282,0.012154,9943.0,9723040.0
2018-04-29,0.012149,0.012776,0.011374,0.012653,7697.0,10122240.0
2018-04-30,0.012649,0.012737,0.010563,0.012168,10598.0,9734640.0
2018-05-01,0.012189,0.01228,0.010876,0.011776,4967.0,9420960.0
2018-05-02,0.011757,0.012181,0.011149,0.012025,10345.0,9619600.0
2018-05-03,0.012025,0.013222,0.011696,0.011843,16382.0,9474400.0
2018-05-04,0.011838,0.01203,0.010865,0.010996,5347.0,8796800.0
2018-05-05,0.010994,0.012227,0.00901,0.009688,18432.0,7750248.0
2018-05-06,0.009694,0.011644,0.008285,0.009655,21933.0,7723984.0
2018-05-07,0.010877,0.011014,0.007355,0.009227,23481.0,7381584.0
2018-05-08,0.009246,0.010437,0.007551,0.008686,13682.0,6948648.0
2018-05-09,0.008761,0.009793,0.008282,0.009299,6068.0,7439112.0
2018-05-10,0.009296,0.010112,0.008957,0.009228,2316.0,7382072.0
2018-05-11,0.009238,0.010025,0.008303,0.008973,2492.0,7178064.0
2018-05-12,0.008946,0.009085,0.008059,0.008422,3361.0,6737688.0
2018-05-13,0.008419,0.008837,0.007431,0.008475,8027.0,6780360.0
2018-05-14,0.008474,0.008675,0.007522,0.007567,6090.0,6053472.0
2018-05-15,0.007554,0.008626,0.007554,0.008076,6176.0,6460520.0
2018-05-16,0.008071,0.008126,0.007222,0.008072,6950.0,6457664.0
2018-05-17,0.008077,0.009432,0.007352,0.007352,31805.0,5881480.0
2018-05-18,0.007358,0.007687,0.007249,0.007635,6164.0,6107800.0
2018-05-19,0.007634,0.00803,0.007502,0.00768,1539.0,6144328.0
2018-05-20,0.007686,0.008314,0.007637,0.008266,7433.0,6612792.0
2018-05-21,0.008276,0.008282,0.00772,0.007761,3653.0,6208416.0
2018-05-22,0.007759,0.008093,0.007402,0.007444,4733.0,5955376.0
2018-05-23,0.007436,0.007574,0.006967,0.007171,1393.0,5736856.0
2018-05-24,0.007153,0.007373,0.006701,0.007322,2053.0,5857696.0
2018-05-25,0.007336,0.007597,0.006466,0.007317,4351.0,5853640.0
2018-05-26,0.007307,0.007577,0.005074,0.005214,14311.0,4848899.0
2018-05-27,0.005217,0.00522,0.003048,0.003537,25060.0,3289577.0
2018-05-28,0.003538,0.006121,0.002735,0.004527,25893.0,4209840.0
2018-05-29,0.004595,0.005216,0.00358,0.003904,19413.0,3630385.0
2018-05-30,0.003906,0.004178,0.003024,0.003318,1938.0,3085442.0
2018-05-31,0.003317,0.004602,0.002408,0.004491,4617.0,4176388.0
2018-06-01,0.004494,0.004838,0.003643,0.003985,4528.0,3706348.0
2018-06-02,0.003984,0.010193,0.003984,0.00585,14969.0,5440370.0
2018-06-03,0.005851,0.00712,0.004867,0.005054,6413.0,4699774.0
2018-06-04,0.005056,0.005664,0.004215,0.004999,3403.0,4648996.0
2018-06-05,0.005001,0.008722,0.004017,0.005587,66334.0,5196254.0
2018-06-06,0.005586,0.005639,0.00491,0.005449,67863.0,5067207.0
2018-06-07,0.005454,0.005495,0.003068,0.003455,12.0,3212694.0
2018-06-08,0.003457,0.003464,0.00252,0.00252,112.0,2343981.0
2018-06-09,0.002519,0.002885,0.002519,0.002845,20.0,2646064.0
2018-06-10,0.00285,0.00285,0.00241,0.002436,1.0,2265155.0
2018-06-11,0.002439,0.002454,0.002077,0.002138,665.0,1988173.0
2018-06-12,0.002137,0.002137,0.000366,0.002022,782.0,1880339.0
2018-06-13,0.002028,0.003139,0.002002,0.002809,1224.0,2612156.0
2018-08-08,0.0034,0.003695,0.002352,0.002352,647.0,
2018-08-09,0.002356,0.002946,0.002356,0.002908,115.0,
2018-08-10,0.002905,0.002912,0.00287,0.00287,114.0,
2018-08-12,0.005125,0.005257,0.005098,0.005108,4.0,
2018-08-13,0.005119,0.005148,0.001974,0.002564,90.0,
2018-08-14,0.002565,0.003029,0.002305,0.002998,755.0,
2018-08-15,0.003021,0.003137,0.002566,0.002576,2713.0,
2018-08-16,0.002573,0.003119,0.001119,0.003096,703.0,
