Date,Open,High,Low,Close,Volume,Market Cap
2017-11-09,0.111366,0.129093,0.111151,0.129093,4551.0,
2017-11-10,0.129154,0.206879,0.127278,0.134203,16270.0,
2017-11-11,0.133818,0.137402,0.047324,0.122632,3343.0,
2017-11-12,0.122646,0.122646,0.053492,0.062589,1450.0,
2017-11-13,0.062688,0.113483,0.062688,0.113426,3721.0,
2017-11-14,0.113421,0.191554,0.113421,0.162394,2451.0,
2017-11-15,0.162482,0.164417,0.118255,0.119928,3633.0,
2017-11-16,0.119835,0.129815,0.09805,0.121567,2793.0,
2017-11-17,0.121482,0.121489,0.054391,0.056445,1907.0,
2017-11-18,0.05636,0.09252,0.055589,0.092072,273.0,
2017-11-19,0.091835,0.103956,0.06344,0.10294,717.0,
2017-11-20,0.102829,0.144678,0.065491,0.080999,834.0,
2017-11-21,0.080871,0.082004,0.077303,0.079267,112.0,
2017-11-22,0.079368,0.106764,0.071861,0.073634,640.0,
2017-11-23,0.073803,0.077693,0.068715,0.071495,1867.0,
2017-11-24,0.071137,0.083315,0.069811,0.082026,389.0,
2017-11-25,0.082013,0.106693,0.082013,0.103233,616.0,
2017-11-26,0.103237,0.103237,0.068245,0.070607,380.0,
2017-11-27,0.07059,0.102363,0.07059,0.082294,12.0,
2017-11-28,0.082181,0.09944,0.071267,0.093176,775.0,
2017-11-29,0.09325,0.104623,0.075898,0.076075,61.0,
2017-11-30,0.077049,0.08271,0.071393,0.074353,63.0,
2017-12-01,0.074168,0.088198,0.051952,0.087291,269.0,
2017-12-02,0.087288,0.103959,0.085151,0.100672,615.0,
2017-12-03,0.100706,0.105802,0.093064,0.101683,614.0,
2017-12-04,0.10187,0.103763,0.061333,0.063862,8.0,
2017-12-05,0.063895,0.065272,0.06185,0.064235,30.0,
2017-12-06,0.064123,0.064363,0.058706,0.059915,28.0,
2017-12-07,0.059707,0.061479,0.057599,0.059092,58.0,
2017-12-08,0.059178,0.101711,0.057719,0.099561,1688.0,
2017-12-09,0.099559,0.127292,0.087267,0.118294,5457.0,
2017-12-10,0.118674,0.118674,0.095163,0.096233,687.0,
