Date,Open,High,Low,Close,Volume,Market Cap
2018-05-10,0.101027,0.101027,0.095942,0.09648,32789700,
2018-05-11,0.096494,0.100891,0.083918,0.085567,11911300,
2018-05-12,0.084892,0.090025,0.074868,0.081279,5976530,
2018-05-13,0.081371,0.086565,0.078455,0.082765,3757910,
2018-05-14,0.083497,0.083497,0.0767,0.078029,4684790,
2018-05-15,0.077541,0.084719,0.077306,0.07802,3874680,
2018-05-16,0.078551,0.078551,0.070672,0.071236,3617430,
2018-05-17,0.071475,0.089997,0.071475,0.081565,13069400,
2018-05-18,0.081623,0.100771,0.080863,0.100771,13060700,
2018-05-19,0.101705,0.104296,0.089274,0.092364,8861800,
2018-05-20,0.092447,0.092986,0.08657,0.092407,5209700,
2018-05-21,0.093252,0.103771,0.089009,0.093382,18347800,
2018-05-22,0.093466,0.094768,0.076911,0.078002,4219540,
2018-05-23,0.077202,0.081079,0.068301,0.070635,14415600,
2018-05-24,0.06999,0.074875,0.067209,0.074178,5339000,
2018-05-25,0.074346,0.074458,0.069483,0.070726,3178840,
2018-05-26,0.070733,0.071869,0.068388,0.068388,1209420,
2018-05-27,0.068771,0.069493,0.065941,0.066367,728311,
2018-05-28,0.066542,0.067812,0.056128,0.056128,2830830,
2018-05-29,0.056231,0.069747,0.054268,0.067255,5496790,
2018-05-30,0.066943,0.07103,0.059257,0.062746,5858310,
2018-05-31,0.062645,0.065466,0.061067,0.064443,6124950,
2018-06-01,0.064299,0.067011,0.062861,0.066254,5436540,
2018-06-02,0.065909,0.069509,0.065509,0.066484,5943490,
2018-06-03,0.066396,0.070512,0.06591,0.066274,5384170,
2018-06-04,0.066348,0.068056,0.063353,0.067372,9738630,
2018-06-05,0.067732,0.072866,0.066746,0.072866,6550650,
2018-06-06,0.072777,0.072777,0.065301,0.066547,8603870,
2018-06-07,0.066909,0.068108,0.062187,0.06252,8091390,
2018-06-08,0.062427,0.063286,0.051374,0.053148,5886390,
2018-06-09,0.055051,0.059848,0.04594,0.048115,16142000,
2018-06-10,0.048216,0.049475,0.036334,0.039401,12822700,
2018-06-11,0.039548,0.039548,0.033498,0.036525,9273850,
2018-06-12,0.036499,0.036648,0.032489,0.033009,11477800,
2018-06-13,0.033156,0.034015,0.028085,0.02917,8141830,
2018-06-14,0.029173,0.032398,0.029152,0.031498,7413570,
2018-06-15,0.031401,0.031611,0.029453,0.030299,7371810,
2018-06-16,0.030186,0.030457,0.029298,0.030045,8809820,
2018-06-17,0.030259,0.030691,0.030065,0.030289,7119950,
2018-06-18,0.03025,0.031132,0.029915,0.03086,8680460,
2018-06-19,0.030823,0.031341,0.028886,0.030151,4561770,
2018-06-20,0.030316,0.030379,0.027283,0.027891,8164960,
2018-06-21,0.027981,0.02963,0.027826,0.029317,7036770,
2018-06-22,0.029288,0.029729,0.024742,0.025357,6078440,
2018-06-23,0.025415,0.027755,0.024497,0.025863,6308530,
2018-06-24,0.025908,0.026701,0.023399,0.025507,3075540,
2018-06-25,0.025565,0.027519,0.025252,0.026703,6346120,
