Date,Open,High,Low,Close,Volume,Market Cap
2019-04-09,0.103103,0.103365,0.102298,0.102686,4112.0,
2019-04-10,0.102664,0.107409,0.102365,0.105351,5500.0,
2019-04-11,0.105401,0.105901,0.099159,0.100392,5315.0,
2019-04-12,0.100364,0.101339,0.098172,0.100137,2924.0,
2019-04-13,0.100137,0.100174,0.096444,0.096939,5664.0,
2019-04-14,0.096939,0.097574,0.091926,0.092974,8306.0,
2019-04-15,0.092974,0.093505,0.087096,0.08761,7761.0,
2019-04-16,0.087609,0.088776,0.085558,0.088621,8687.0,
2019-04-17,0.088555,0.089296,0.088203,0.088824,5472.0,2377315.0
2019-04-18,0.08886,0.09015,0.088823,0.089725,7326.0,2401421.0
2019-04-19,0.089734,0.089734,0.083874,0.084656,3142.0,2271624.0
2019-04-20,0.084683,0.087474,0.084062,0.085427,3871.0,2294039.0
2019-04-21,0.085462,0.085707,0.083698,0.084591,4562.0,2277581.0
2019-04-22,0.084556,0.086516,0.084008,0.085976,6477.0,2414297.0
2019-04-23,0.085976,0.089693,0.085752,0.088664,4841.0,2491735.0
2019-04-24,0.088664,0.08986,0.086184,0.087016,1827.0,2449201.0
2019-04-25,0.08702,0.087488,0.079092,0.080253,2675.0,2258857.0
2019-04-26,0.080521,0.083223,0.079594,0.081464,6567.0,2292937.0
2019-04-27,0.081514,0.08222,0.080935,0.081882,,2304698.0
2019-04-28,0.081882,0.082415,0.081109,0.081694,3554.0,2299401.0
2019-04-29,0.081739,0.082138,0.080528,0.081192,1583.0,2285266.0
2019-04-30,0.0812,0.083076,0.080796,0.082853,6529.0,2332072.0
2019-05-01,0.082838,0.083634,0.079788,0.080401,2958.0,2263050.0
2019-05-02,0.080425,0.081155,0.079501,0.080874,3924.0,2276390.0
2019-05-03,0.080861,0.086446,0.080593,0.084777,2416.0,2386226.0
2019-05-04,0.08478,0.086644,0.082835,0.085734,2978.0,2413606.0
2019-05-05,0.08572,0.085742,0.08355,0.084964,4283.0,2391919.0
2019-05-06,0.08492,0.085057,0.055791,0.056639,809.0,1594519.0
2019-05-07,0.056622,0.059729,0.056622,0.058104,3029.0,1641125.0
2019-05-08,0.058045,0.059665,0.047652,0.047697,790.0,1356717.0
2019-05-09,0.047693,0.047693,0.02984,0.030785,,875686.0
2019-05-10,0.030785,0.030785,0.030785,0.030785,,875686.0
2019-05-11,0.030785,0.030785,0.030785,0.030785,,875686.0
2019-05-12,0.030785,0.030785,0.030785,0.030785,,875686.0
2019-05-13,0.030785,0.040437,0.030785,0.039049,2.0,1110744.0
2019-05-14,0.039073,0.040095,0.038959,0.039358,,1119528.0
2019-05-15,0.039358,0.039358,0.039358,0.039358,,1119528.0
2019-05-16,0.039358,0.040269,0.038453,0.039403,2.0,1120821.0
2019-05-17,0.039368,0.039622,0.035297,0.036638,,1042151.0
