Date,Open,High,Low,Close,Volume,Market Cap
2019-03-08,0.074541,0.077785,0.072307,0.074688,367193,
2019-03-09,0.074668,0.075301,0.06802,0.06999,333510,
2019-03-10,0.069177,0.071663,0.057577,0.061565,314598,
2019-03-11,0.060901,0.065623,0.054019,0.059796,272785,
2019-03-12,0.059851,0.060972,0.032256,0.038397,234817,
2019-03-13,0.037461,0.071165,0.030715,0.058579,151584,
2019-03-14,0.058603,0.059776,0.04173,0.057926,126920,
2019-03-15,0.05628,0.061826,0.043192,0.04798,244570,
2019-03-16,0.047917,0.071331,0.040272,0.058741,224667,
2019-03-17,0.062018,0.062059,0.046202,0.049383,208741,
2019-03-18,0.049418,0.05641,0.045316,0.052337,257067,
2019-03-19,0.049804,0.060463,0.047229,0.05912,255471,
2019-03-20,0.058996,0.059341,0.050374,0.052399,267068,
2019-03-21,0.052058,0.057045,0.036699,0.040499,256967,
2019-03-22,0.040473,0.05408,0.039195,0.040853,169800,
2019-03-23,0.040363,0.046797,0.040224,0.045968,209497,
2019-03-24,0.043892,0.051134,0.040884,0.048809,196260,
2019-03-25,0.047741,0.048529,0.035526,0.040711,201811,
2019-03-26,0.040176,0.04687,0.031802,0.03493,167486,
2019-03-27,0.036259,0.049813,0.035579,0.040582,213223,
2019-03-28,0.040563,0.047518,0.038376,0.039188,195637,
2019-03-29,0.039563,0.047001,0.035495,0.03723,179152,
2019-03-30,0.036697,0.056196,0.032796,0.05212,179313,
2019-03-31,0.05212,0.052725,0.03922,0.042986,186602,
2019-04-01,0.043072,0.048013,0.040942,0.046138,202155,
2019-04-02,0.046364,0.054881,0.041242,0.049635,229035,
2019-04-03,0.049635,0.059162,0.046551,0.050839,255236,
2019-04-04,0.051005,0.056074,0.045456,0.051911,235342,
2019-04-05,0.051463,0.055738,0.041485,0.048339,229406,
2019-04-06,0.049161,0.053402,0.041633,0.048542,224081,
2019-04-07,0.047593,0.053737,0.038592,0.045266,234643,
2019-04-08,0.0453,0.053561,0.040034,0.040973,220671,
2019-04-09,0.040973,0.048247,0.039599,0.042441,186380,
2019-04-10,0.042434,0.048216,0.038493,0.040414,160020,
2019-04-11,0.04022,0.041478,0.035897,0.03667,166416,
2019-04-12,0.03707,0.038603,0.035675,0.038075,180220,
2019-04-13,0.03798,0.038169,0.035926,0.037517,178898,
2019-04-14,0.037517,0.038959,0.035687,0.038196,163204,
2019-04-15,0.038196,0.044181,0.03578,0.038019,186125,
2019-04-16,0.038335,0.043563,0.035581,0.040431,192060,
2019-04-17,0.039607,0.048497,0.036524,0.045296,214497,
2019-04-18,0.045623,0.054919,0.042053,0.051503,229836,
2019-04-19,0.051636,0.053482,0.038299,0.044996,227904,
2019-04-20,0.045496,0.052414,0.038878,0.045756,215921,
2019-04-21,0.045411,0.048713,0.031134,0.035534,162251,
2019-04-22,0.035105,0.0451,0.028085,0.030637,161480,
2019-04-23,0.030637,0.045229,0.021797,0.033593,161662,
2019-04-24,0.033593,0.039431,0.027833,0.03406,144585,
2019-04-25,0.034185,0.037528,0.024572,0.028127,59083,
2019-04-26,0.028131,0.036178,0.024662,0.030873,91340,
2019-04-27,0.031127,0.035372,0.028321,0.028846,137312,
2019-04-28,0.028761,0.034736,0.025256,0.02807,130019,
2019-04-29,0.027919,0.033804,0.02305,0.027542,144186,
2019-04-30,0.027414,0.040118,0.027203,0.034735,170923,
2019-05-01,0.034288,0.040412,0.030385,0.031965,160976,
2019-05-02,0.031612,0.042147,0.030563,0.033055,151445,
2019-05-03,0.032367,0.043128,0.031808,0.040413,170235,
2019-05-04,0.040856,0.04505,0.032946,0.039089,177507,
2019-05-05,0.039646,0.04394,0.033641,0.039735,184928,
2019-05-06,0.040465,0.045333,0.033434,0.040715,170295,
2019-05-07,0.04035,0.045824,0.035891,0.039356,216550,
2019-05-08,0.039682,0.041272,0.036347,0.039833,193910,
2019-05-09,0.040184,0.043774,0.036962,0.038439,180765,
2019-05-10,0.038493,0.040455,0.02977,0.031596,146493,
2019-05-11,0.031916,0.041204,0.025395,0.035459,130655,
2019-05-12,0.035718,0.04508,0.026325,0.030114,132568,
2019-05-13,0.030114,0.040413,0.027053,0.031914,146232,
2019-05-14,0.03116,0.041831,0.029568,0.039309,180904,
2019-05-15,0.039431,0.042224,0.027793,0.036025,177874,
2019-05-16,0.036325,0.038471,0.028144,0.032673,128595,
2019-05-17,0.030998,0.03984,0.028404,0.032478,68675,
