Date,Open,High,Low,Close,Volume,Market Cap
2017-10-21,0.014903,0.087808,0.014081,0.029565,268521.0,121966.0
2017-10-22,0.029569,0.032868,0.01554,0.027744,69899.0,114455.0
2017-10-23,0.027728,0.034613,0.011019,0.028839,76828.0,118970.0
2017-10-24,0.029721,0.07611,0.016972,0.03375,282127.0,139230.0
2017-10-25,0.034717,0.224427,0.034717,0.165211,3766900.0,681555.0
2017-10-26,0.150339,0.172622,0.092315,0.09645,1165820.0,
2017-10-27,0.09901,0.117911,0.07059,0.071816,300159.0,
2017-10-28,0.074299,0.08013,0.041997,0.06983,323030.0,
2017-10-29,0.065828,0.081642,0.052136,0.054489,215214.0,653873.0
2017-10-30,0.062245,0.062245,0.043091,0.046426,137501.0,557114.0
2017-10-31,0.045875,0.04874,0.038671,0.045016,73040.0,540187.0
2017-11-01,0.043368,0.07429,0.023353,0.031737,123026.0,380843.0
2017-11-02,0.031658,0.034286,0.023447,0.026115,38745.0,313381.0
2017-11-03,0.026112,0.029099,0.021379,0.023845,23904.0,286136.0
2017-11-04,0.023808,0.033096,0.020315,0.031458,27756.0,377494.0
2017-11-05,0.030953,0.073022,0.026721,0.059179,143489.0,710144.0
2017-11-06,0.059303,0.07648,0.049285,0.056383,164508.0,676594.0
2017-11-07,0.056371,0.067996,0.051732,0.058742,63264.0,704899.0
2017-11-08,0.058572,0.065584,0.040384,0.050256,39644.0,603070.0
2017-11-09,0.051893,0.055719,0.047488,0.050663,17049.0,607955.0
2017-11-10,0.050842,0.06452,0.046167,0.049371,29105.0,592452.0
2017-11-11,0.049259,0.057015,0.045863,0.051188,13988.0,614254.0
2017-11-12,0.051158,0.056686,0.047397,0.052157,35805.0,625880.0
2017-11-13,0.052234,0.062675,0.050957,0.055008,28573.0,660094.0
2017-11-14,0.053306,0.061064,0.04829,0.054103,36289.0,649238.0
2017-11-15,0.054129,0.058869,0.049292,0.05103,22786.0,612359.0
2017-11-16,0.051236,0.055487,0.038853,0.040078,20333.0,480942.0
2017-11-17,0.040024,0.052675,0.028698,0.030685,41669.0,368220.0
2017-11-18,0.030589,0.039778,0.029025,0.035909,24560.0,430909.0
2017-11-19,0.035838,0.037107,0.029672,0.029747,11321.0,356969.0
2017-11-20,0.02973,0.035033,0.02921,0.031171,8378.0,374054.0
2017-11-21,0.031162,0.03273,0.0194,0.022097,18081.0,265168.0
2017-11-22,0.02145,0.032076,0.021395,0.031202,8799.0,374424.0
2017-11-23,0.030163,0.032625,0.02153,0.02153,10742.0,258364.0
2017-11-24,0.021488,0.025131,0.020953,0.021276,5465.0,255308.0
2017-11-25,0.02124,0.028313,0.021115,0.025778,6234.0,309330.0
2017-11-26,0.025772,0.04094,0.025741,0.04094,9525.0,491284.0
2017-11-27,0.040944,0.054771,0.03235,0.039478,23026.0,473740.0
2017-11-28,0.039517,0.045987,0.029974,0.039996,12396.0,479948.0
2017-11-29,0.039969,0.042964,0.025816,0.027924,11912.0,335089.0
2017-11-30,0.028334,0.034308,0.025392,0.032549,9429.0,390593.0
2017-12-01,0.032399,0.035196,0.028718,0.031973,9300.0,383678.0
2017-12-02,0.031953,0.033059,0.028838,0.029817,17793.0,357803.0
2017-12-03,0.029837,0.036373,0.029277,0.032454,10008.0,389450.0
2017-12-04,0.037461,0.039562,0.029913,0.034608,15946.0,415297.0
2017-12-05,0.034658,0.043739,0.033634,0.043564,16432.0,522763.0
2017-12-06,0.043298,0.048306,0.037083,0.040169,27792.0,482033.0
2017-12-07,0.040093,0.059615,0.039542,0.056495,30399.0,677942.0
2017-12-08,0.056625,0.058592,0.041422,0.046356,16245.0,556271.0
2017-12-09,0.046317,0.048845,0.007129,0.037613,14757.0,451350.0
