Date,Open,High,Low,Close,Volume,Market Cap
2018-04-17,0.001687,0.001693,0.001672,0.001676,83804,
2018-04-18,0.001677,0.001816,0.001673,0.00178,143133,
2018-04-19,0.001771,0.002283,0.001765,0.002111,266229,
2018-04-20,0.002093,0.002901,0.002093,0.002778,584964,
2018-04-21,0.002784,0.003684,0.002726,0.003358,1259870,
2018-04-22,0.003367,0.003856,0.003131,0.003587,842425,
2018-04-23,0.003553,0.004731,0.00353,0.004548,2264810,
2018-04-24,0.004482,0.004836,0.003861,0.004651,2464840,
2018-04-25,0.004661,0.004891,0.004092,0.004341,2214460,
2018-04-26,0.004373,0.004825,0.004258,0.004788,665277,27395234.0
2018-04-27,0.004861,0.005759,0.004581,0.004729,4910280,27055589.0
2018-04-28,0.004673,0.00538,0.004673,0.005365,3192390,30694799.0
2018-04-29,0.005358,0.005493,0.004933,0.005136,3476380,29387915.0
2018-04-30,0.00513,0.00523,0.004183,0.00446,3229240,25518139.0
2018-05-01,0.004467,0.004483,0.003653,0.004426,3221350,25321881.0
2018-05-02,0.004401,0.004632,0.003906,0.004547,3494900,26018683.0
2018-05-03,0.004579,0.004634,0.003975,0.003978,2925890,22759482.0
2018-05-04,0.004002,0.004226,0.003521,0.003559,2452320,20363129.0
2018-05-05,0.003598,0.004194,0.003412,0.003911,2611950,22379382.0
2018-05-06,0.00388,0.004027,0.003669,0.003864,2189330,22110571.0
2018-05-07,0.003866,0.003954,0.003515,0.003809,2002960,21794841.0
2018-05-08,0.003833,0.004015,0.003629,0.003818,263343,21848440.0
2018-05-09,0.003858,0.003922,0.003571,0.003707,229690,21212231.0
2018-05-10,0.003708,0.004006,0.003537,0.003544,354217,20278486.0
2018-05-11,0.00355,0.003761,0.003414,0.003674,375333,21044854.0
2018-05-12,0.003685,0.004012,0.003622,0.00399,396381,22858072.0
2018-05-13,0.003967,0.004972,0.003878,0.004943,814947,28316912.0
2018-05-14,0.004978,0.008622,0.004502,0.007137,3776240,40882481.0
2018-05-15,0.007072,0.008109,0.006017,0.006017,1570820,34468942.0
2018-05-16,0.006032,0.007512,0.005287,0.006776,1088850,38819049.0
2018-05-17,0.006818,0.007337,0.00629,0.00647,650801,37065074.0
2018-05-18,0.006455,0.006816,0.005959,0.006187,400698,35444919.0
2018-05-19,0.006243,0.006368,0.005561,0.005673,444014,32749542.0
2018-05-20,0.005692,0.005949,0.004962,0.005713,487282,32980676.0
2018-05-21,0.005699,0.00578,0.004823,0.00501,294209,28920132.0
2018-05-22,0.005036,0.005878,0.004953,0.005247,351818,30288348.0
